team_id,game_length,fouls_committed,fouls_3q_committed,opp_tib,opp_3q_tib,ft_allowed,ft_3q_allowed,fouls_against,fouls_3q_against,own_tib,own_3q_tib,ft_gained,ft_3q_gained,win,opp_percent_tib,own_percent_tib,opp_percent_3q_tib,own_percent_3q_tib,game_id,off_points_p,off_poss_p,off_tov_p,def_points_p,def_poss_p,def_tov_p,off_points_np,off_poss_np,off_tov_np,def_points_np,def_poss_np,def_tov_np
1610612753,2880,13,9,59,35,0,0,10,6,282,194,0,0,0,0.02048611111111111,0.09791666666666667,0.016203703703703703,0.08981481481481482,0021600020,7,10.50176,2,5,2.928,1,75,82.49152,7,103,95.29664,11
1610612760,3180,23,16,981,698,0,0,26,17,1421,1012,6,2,1,0.30849056603773584,0.4468553459119497,0.32314814814814813,0.4685185185185185,0021600021,49,51.5328,8,33,34.979839999999996,4,64,66.28992,14,77,78.31424,11
1610612756,3180,26,17,1421,1012,6,2,23,16,981,698,0,0,0,0.4468553459119497,0.30849056603773584,0.4685185185185185,0.32314814814814813,0021600021,33,34.979839999999996,4,49,51.5328,8,77,78.31424,11,64,66.28992,14
1610612748,2880,19,15,923,915,6,4,17,13,436,345,2,2,0,0.32048611111111114,0.15138888888888888,0.4236111111111111,0.1597222222222222,0021600022,22,20.45696,3,38,33.769600000000004,1,69,79.87584000000001,16,59,61.44896,7
1610612766,2880,17,13,436,345,2,2,19,15,923,915,6,4,1,0.15138888888888888,0.32048611111111114,0.1597222222222222,0.4236111111111111,0021600022,38,33.769600000000004,1,22,20.45696,3,59,61.44896,7,69,79.87584000000001,16
1610612742,2880,20,12,844,549,10,2,22,14,938,571,6,2,0,0.29305555555555557,0.32569444444444445,0.25416666666666665,0.26435185185185184,0021600023,42,32.7936,1,39,30.60736,4,56,58.520959999999995,8,67,63.713280000000005,14
1610612745,2880,22,14,938,571,6,2,20,12,844,549,10,2,1,0.32569444444444445,0.29305555555555557,0.26435185185185184,0.25416666666666665,0021600023,39,30.60736,4,42,32.7936,1,67,63.713280000000005,14,56,58.520959999999995,8
1610612762,2880,15,11,518,361,0,0,28,19,1061,813,12,4,1,0.1798611111111111,0.3684027777777778,0.16712962962962963,0.3763888888888889,0021600024,38,36.970879999999994,7,13,19.480960000000003,3,58,54.382720000000006,7,76,74.44927999999999,11
1610612747,2880,28,19,1061,813,12,4,15,11,518,361,0,0,0,0.3684027777777778,0.1798611111111111,0.3763888888888889,0.16712962962962963,0021600024,13,19.480960000000003,3,38,36.970879999999994,7,76,74.44927999999999,11,58,54.382720000000006,7
1610612740,2880,23,16,663,434,12,6,20,13,715,425,4,2,0,0.23020833333333332,0.2482638888888889,0.20092592592592592,0.19675925925925927,0021600025,33,30.95872,4,41,26.82048,3,81,77.4944,9,81,78.89984000000001,11
1610612744,2880,20,13,715,425,4,2,23,16,663,434,12,6,1,0.2482638888888889,0.23020833333333332,0.19675925925925927,0.20092592592592592,0021600025,41,26.82048,3,33,30.95872,4,81,78.89984000000001,11,81,77.4944,9
1610612755,2880,19,16,907,809,4,4,13,11,357,357,2,2,0,0.31493055555555555,0.12395833333333334,0.37453703703703706,0.16527777777777777,0021600026,11,13.312639999999998,0,45,34.00384,4,61,86.82496,20,62,65.66528,8
1610612737,2880,13,11,357,357,2,2,19,16,907,809,4,4,1,0.12395833333333334,0.31493055555555555,0.16527777777777777,0.37453703703703706,0021600026,45,34.00384,4,11,13.312639999999998,0,62,65.66528,8,61,86.82496,20
1610612766,2880,16,11,299,264,6,2,24,20,1122,874,4,4,0,0.10381944444444445,0.38958333333333334,0.12222222222222222,0.4046296296296296,0021600027,52,43.92,5,12,13.507839999999998,2,46,49.30752,3,92,81.63264,11
1610612738,2880,24,20,1122,874,4,4,16,11,299,264,6,2,1,0.38958333333333334,0.10381944444444445,0.4046296296296296,0.12222222222222222,0021600027,12,13.507839999999998,2,52,43.92,5,92,81.63264,11,46,49.30752,3
1610612752,2880,22,16,1010,769,10,6,28,17,858,668,16,4,1,0.3506944444444444,0.29791666666666666,0.3560185185185185,0.30925925925925923,0021600028,29,32.208,3,47,38.10304,3,82,64.57216,9,57,57.9744,9
1610612763,2880,28,17,858,668,16,4,22,16,1010,769,10,6,0,0.29791666666666666,0.3506944444444444,0.30925925925925923,0.3560185185185185,0021600028,47,38.10304,3,29,32.208,3,57,57.9744,9,82,64.57216,9
1610612739,2880,25,15,946,509,8,4,20,14,648,534,10,6,1,0.3284722222222222,0.225,0.23564814814814813,0.24722222222222223,0021600029,23,24.55616,2,36,34.628479999999996,7,82,70.31103999999999,7,63,65.35296,13
1610612753,2880,20,14,648,534,10,6,25,15,946,509,8,4,0,0.225,0.3284722222222222,0.24722222222222223,0.23564814814814813,0021600029,36,34.628479999999996,7,23,24.55616,2,63,65.35296,13,82,70.31103999999999,7
1610612741,2880,14,11,430,430,0,0,15,12,749,749,2,2,1,0.14930555555555555,0.26006944444444446,0.19907407407407407,0.34675925925925927,0021600030,39,25.766399999999997,5,12,13.663999999999998,0,79,66.21184,7,89,80.96896,13
1610612754,2880,15,12,749,749,2,2,14,11,430,430,0,0,0,0.26006944444444446,0.14930555555555555,0.34675925925925927,0.19907407407407407,0021600030,12,13.663999999999998,0,39,25.766399999999997,5,89,80.96896,13,79,66.21184,7
1610612749,2880,22,13,1160,568,10,2,22,19,753,655,8,8,1,0.4027777777777778,0.26145833333333335,0.26296296296296295,0.30324074074074076,0021600031,30,28.46016,6,56,42.00704,8,80,73.5904,8,52,58.833279999999995,10
1610612751,2880,22,19,753,655,8,8,22,13,1160,568,10,2,0,0.26145833333333335,0.4027777777777778,0.30324074074074076,0.26296296296296295,0021600031,56,42.00704,8,30,28.46016,6,52,58.833279999999995,10,80,73.5904,8
1610612759,2880,15,10,596,133,2,2,17,15,556,556,2,2,1,0.20694444444444443,0.19305555555555556,0.06157407407407407,0.2574074074074074,0021600032,29,20.76928,2,17,17.646079999999998,0,69,73.04383999999999,7,62,74.68352,9
1610612740,2880,17,15,556,556,2,2,15,10,596,133,2,2,0,0.19305555555555556,0.20694444444444443,0.2574074074074074,0.06157407407407407,0021600032,17,17.646079999999998,0,29,20.76928,2,62,74.68352,9,69,73.04383999999999,7
1610612743,3180,21,13,991,565,2,2,30,23,1260,1134,12,8,0,0.31163522012578615,0.39622641509433965,0.26157407407407407,0.525,0021600033,49,52.040319999999994,9,45,41.5776,6,64,63.28384,8,70,72.84864,9
1610612757,3180,30,23,1260,1134,12,8,21,13,991,565,2,2,1,0.39622641509433965,0.31163522012578615,0.525,0.26157407407407407,0021600033,45,41.5776,6,49,52.040319999999994,9,70,72.84864,9,64,63.28384,8
1610612758,2880,22,16,1154,839,8,6,24,19,703,690,8,6,1,0.40069444444444446,0.24409722222222222,0.38842592592592595,0.3194444444444444,0021600034,41,27.679359999999996,3,53,35.175039999999996,1,65,67.96864,10,50,50.361599999999996,10
1610612750,2880,24,19,703,690,8,6,22,16,1154,839,8,6,0,0.24409722222222222,0.40069444444444446,0.3194444444444444,0.38842592592592595,0021600034,53,35.175039999999996,1,41,27.679359999999996,3,50,50.361599999999996,10,65,67.96864,10
1610612746,2880,14,10,239,237,0,0,21,18,1121,1121,10,10,1,0.08298611111111111,0.3892361111111111,0.10972222222222222,0.5189814814814815,0021600035,38,34.5504,5,3,8.0032,3,50,54.0704,8,72,79.56352,15
1610612762,2880,21,18,1121,1121,10,10,14,10,239,237,0,0,0,0.3892361111111111,0.08298611111111111,0.5189814814814815,0.10972222222222222,0021600035,3,8.0032,3,38,34.5504,5,72,79.56352,15,50,54.0704,8
1610612756,2880,25,16,755,305,6,2,21,17,1004,802,8,8,0,0.2621527777777778,0.3486111111111111,0.1412037037037037,0.3712962962962963,0021600036,40,41.460480000000004,3,41,31.46624,2,60,57.115520000000004,8,65,71.52128,13
1610612744,2880,21,17,1004,802,8,8,25,16,755,305,6,2,1,0.3486111111111111,0.2621527777777778,0.3712962962962963,0.1412037037037037,0021600036,41,31.46624,2,40,41.460480000000004,3,65,71.52128,13,60,57.115520000000004,8
1610612748,2880,23,15,549,374,6,0,24,16,932,463,4,4,0,0.190625,0.3236111111111111,0.17314814814814813,0.21435185185185185,0021600037,43,36.775679999999994,5,27,21.51104,4,56,58.32576,7,79,70.6624,11
1610612759,2880,24,16,932,463,4,4,23,15,549,374,6,0,1,0.3236111111111111,0.190625,0.21435185185185185,0.17314814814814813,0021600037,27,21.51104,4,43,36.775679999999994,5,79,70.6624,11,56,58.32576,7
1610612765,2880,13,9,498,89,0,0,16,6,716,201,10,0,1,0.17291666666666666,0.24861111111111112,0.0412037037037037,0.09305555555555556,0021600038,23,24.126720000000002,2,10,16.04544,1,75,69.37408,13,73,76.83072,11
1610612749,2880,16,6,716,201,10,0,13,9,498,89,0,0,0,0.24861111111111112,0.17291666666666666,0.09305555555555556,0.0412037037037037,0021600038,10,16.04544,1,23,24.126720000000002,2,73,76.83072,11,75,69.37408,13
1610612760,2880,22,14,1087,647,6,2,18,10,549,312,4,0,1,0.37743055555555555,0.190625,0.29953703703703705,0.14444444444444443,0021600040,27,23.38496,5,43,42.12416,9,86,85.41952,14,53,62.8544,12
1610612747,2880,18,10,549,312,4,0,22,14,1087,647,6,2,0,0.190625,0.37743055555555555,0.14444444444444443,0.29953703703703705,0021600040,43,42.12416,9,27,23.38496,5,53,62.8544,12,86,85.41952,14
1610612763,3180,26,16,1255,624,4,4,22,15,1346,1060,0,0,1,0.3946540880503145,0.42327044025157234,0.28888888888888886,0.49074074074074076,0021600039,60,45.16928,5,57,40.91392,6,52,54.81216,9,46,59.614079999999994,8
1610612764,3180,22,15,1346,1060,0,0,26,16,1255,624,4,4,0,0.42327044025157234,0.3946540880503145,0.49074074074074076,0.28888888888888886,0021600039,57,40.91392,6,60,45.16928,5,46,59.614079999999994,8,52,54.81216,9
1610612745,2880,20,17,684,611,10,10,16,12,328,266,2,2,1,0.2375,0.11388888888888889,0.2828703703703704,0.12314814814814815,0021600041,22,13.62496,1,35,27.79648,3,71,82.25728,16,57,60.82432,6
1610612742,2880,16,12,328,266,2,2,20,17,684,611,10,10,0,0.11388888888888889,0.2375,0.12314814814814815,0.2828703703703704,0021600041,35,27.79648,3,22,13.62496,1,57,60.82432,6,71,82.25728,16
1610612761,2880,28,22,1995,1554,10,6,18,12,1260,643,4,2,1,0.6927083333333334,0.4375,0.7194444444444444,0.29768518518518516,0021600042,43,40.718720000000005,3,73,64.84544,6,62,52.001279999999994,4,29,26.31296,2
1610612743,2880,18,12,1260,643,4,2,28,22,1995,1554,10,6,0,0.4375,0.6927083333333334,0.29768518518518516,0.7194444444444444,0021600042,73,64.84544,6,43,40.718720000000005,3,29,26.31296,2,62,52.001279999999994,4
1610612751,2880,15,13,491,491,2,2,22,15,1132,526,4,2,0,0.17048611111111112,0.39305555555555555,0.2273148148148148,0.24351851851851852,0021600043,37,36.5024,3,23,18.075519999999997,1,51,65.23584,12,95,82.37440000000001,18
1610612741,2880,22,15,1132,526,4,2,15,13,491,491,2,2,1,0.39305555555555555,0.17048611111111112,0.24351851851851852,0.2273148148148148,0021600043,23,18.075519999999997,1,37,36.5024,3,95,82.37440000000001,18,51,65.23584,12
1610612737,2880,19,15,837,726,4,4,30,24,1165,814,18,18,1,0.290625,0.4045138888888889,0.33611111111111114,0.3768518518518518,0021600044,46,41.616640000000004,4,30,27.718400000000003,5,60,51.76704,9,65,66.32896,14
1610612758,2880,30,24,1165,814,18,18,19,15,837,726,4,4,0,0.4045138888888889,0.290625,0.3768518518518518,0.33611111111111114,0021600044,30,27.718400000000003,5,46,41.616640000000004,4,65,66.32896,14,60,51.76704,9
1610612746,2880,22,15,1372,951,6,4,31,26,1450,1039,18,16,1,0.47638888888888886,0.5034722222222222,0.44027777777777777,0.4810185185185185,0021600045,68,56.373760000000004,10,37,50.98624,15,48,48.76096,6,61,54.0704,5
1610612756,2880,31,26,1450,1039,18,16,22,15,1372,951,6,4,0,0.5034722222222222,0.47638888888888886,0.4810185185185185,0.44027777777777777,0021600045,37,50.98624,15,68,56.373760000000004,10,61,54.0704,5,48,48.76096,6
1610612739,2880,21,13,826,557,2,2,25,16,1185,770,16,8,1,0.28680555555555554,0.4114583333333333,0.25787037037037036,0.35648148148148145,0021600047,59,40.25024,4,42,29.55328,2,69,53.09439999999999,7,78,65.11872,5
1610612745,2880,25,16,1185,770,16,8,21,13,826,557,2,2,0,0.4114583333333333,0.28680555555555554,0.35648148148148145,0.25787037037037036,0021600047,42,29.55328,2,59,40.25024,4,78,65.11872,5,69,53.09439999999999,7
1610612755,2880,19,14,669,473,4,4,14,9,268,153,4,2,0,0.23229166666666667,0.09305555555555556,0.21898148148148147,0.07083333333333333,0021600046,14,11.79008,2,24,24.47808,1,87,81.94496,13,79,71.63839999999999,9
1610612753,2880,14,9,268,153,4,2,19,14,669,473,4,4,1,0.09305555555555556,0.23229166666666667,0.07083333333333333,0.21898148148148147,0021600046,24,24.47808,1,14,11.79008,2,79,71.63839999999999,9,87,81.94496,13
1610612754,2880,18,17,846,846,4,4,24,18,1279,1247,4,0,1,0.29375,0.4440972222222222,0.39166666666666666,0.5773148148148148,0021600048,61,46.02816,4,31,31.70048,7,54,55.2416,11,77,73.70751999999999,12
1610612747,2880,24,18,1279,1247,4,0,18,17,846,846,4,4,0,0.4440972222222222,0.29375,0.5773148148148148,0.39166666666666666,0021600048,31,31.70048,7,61,46.02816,4,77,73.70751999999999,12,54,55.2416,11
1610612748,3180,21,12,801,351,6,4,20,12,909,487,2,0,1,0.2518867924528302,0.2858490566037736,0.1625,0.22546296296296298,0021600049,34,32.67648,5,34,29.436159999999997,6,74,72.49728,10,62,74.87872,9
1610612758,3180,20,12,909,487,2,0,21,12,801,351,6,4,0,0.2858490566037736,0.2518867924528302,0.22546296296296298,0.1625,0021600049,34,29.436159999999997,6,34,32.67648,5,62,74.87872,9,74,72.49728,10
1610612765,2880,15,10,448,194,2,0,19,14,1235,1033,0,0,1,0.15555555555555556,0.4288194444444444,0.08981481481481482,0.47824074074074074,0021600050,54,42.78784,2,9,14.952319999999999,1,48,53.0944,8,80,78.35328,10
1610612752,2880,19,14,1235,1033,0,0,15,10,448,194,2,0,0,0.4288194444444444,0.15555555555555556,0.47824074074074074,0.08981481481481482,0021600050,9,14.952319999999999,1,54,42.78784,2,80,78.35328,10,48,53.0944,8
1610612740,2880,16,9,469,91,2,0,25,19,831,627,6,4,0,0.16284722222222223,0.28854166666666664,0.04212962962962963,0.2902777777777778,0021600051,37,31.89568,3,19,20.02752,3,76,69.64735999999999,10,98,81.71072,12
1610612749,2880,25,19,831,627,6,4,16,9,469,91,2,0,1,0.28854166666666664,0.16284722222222223,0.2902777777777778,0.04212962962962963,0021600051,19,20.02752,3,37,31.89568,3,98,81.71072,12,76,69.64735999999999,10
1610612750,2880,22,13,786,443,2,0,21,15,779,573,4,4,1,0.27291666666666664,0.2704861111111111,0.2050925925925926,0.2652777777777778,0021600052,39,29.319039999999998,5,26,29.63136,5,77,67.42208,16,54,67.7344,15
1610612763,2880,21,15,779,573,4,4,22,13,786,443,2,0,0,0.2704861111111111,0.27291666666666664,0.2652777777777778,0.2050925925925926,0021600052,26,29.63136,5,39,29.319039999999998,5,54,67.7344,15,77,67.42208,16
1610612759,2880,15,10,520,275,4,2,18,14,527,423,2,2,0,0.18055555555555555,0.1829861111111111,0.12731481481481483,0.19583333333333333,0021600053,15,18.62208,3,24,18.9344,3,76,69.45215999999999,6,82,70.77951999999999,7
1610612762,2880,18,14,527,423,2,2,15,10,520,275,4,2,1,0.1829861111111111,0.18055555555555555,0.19583333333333333,0.12731481481481483,0021600053,24,18.9344,3,15,18.62208,3,82,70.77951999999999,7,76,69.45215999999999,6
1610612757,2880,16,12,1042,655,0,0,17,13,501,311,2,2,0,0.36180555555555555,0.17395833333333333,0.30324074074074076,0.1439814814814815,0021600054,29,20.33984,1,43,39.66464,7,75,84.3264,17,84,65.86048,9
1610612744,2880,17,13,501,311,2,2,16,12,1042,655,0,0,1,0.17395833333333333,0.36180555555555555,0.1439814814814815,0.30324074074074076,0021600054,43,39.66464,7,29,20.33984,1,84,65.86048,9,75,84.3264,17
1610612764,2880,20,10,638,193,6,0,22,16,1247,879,0,0,0,0.22152777777777777,0.4329861111111111,0.08935185185185185,0.40694444444444444,0021600055,44,43.95904,10,32,21.0816,3,59,50.283519999999996,10,81,73.5904,10
1610612761,2880,22,16,1247,879,0,0,20,10,638,193,6,0,1,0.4329861111111111,0.22152777777777777,0.40694444444444444,0.08935185185185185,0021600055,32,21.0816,3,44,43.95904,10,81,73.5904,10,59,50.283519999999996,10
1610612766,2880,17,12,716,550,2,2,20,19,906,906,6,6,1,0.24861111111111112,0.3145833333333333,0.25462962962962965,0.41944444444444445,0021600056,43,35.604479999999995,5,23,26.7424,4,66,58.520959999999995,10,70,72.41919999999999,13
1610612755,2880,20,19,906,906,6,6,17,12,716,550,2,2,0,0.3145833333333333,0.24861111111111112,0.41944444444444445,0.25462962962962965,0021600056,23,26.7424,4,43,35.604479999999995,5,70,72.41919999999999,13,66,58.520959999999995,10
1610612751,2880,20,15,1211,810,6,4,16,9,116,65,6,0,1,0.4204861111111111,0.04027777777777778,0.375,0.03009259259259259,0021600057,6,4.52864,2,37,43.3344,8,103,90.61184,17,64,54.49984,5
1610612765,2880,16,9,116,65,6,0,20,15,1211,810,6,4,0,0.04027777777777778,0.4204861111111111,0.03009259259259259,0.375,0021600057,37,43.3344,8,6,4.52864,2,64,54.49984,5,103,90.61184,17
1610612752,2880,20,17,827,745,6,6,20,12,1046,517,6,2,0,0.28715277777777776,0.36319444444444443,0.3449074074074074,0.23935185185185184,0021600058,38,40.05504,5,35,34.316159999999996,8,61,62.42496,11,83,64.14272,11
1610612745,2880,20,12,1046,517,6,2,20,17,827,745,6,6,1,0.36319444444444443,0.28715277777777776,0.23935185185185184,0.3449074074074074,0021600058,35,34.316159999999996,8,38,40.05504,5,83,64.14272,11,61,62.42496,11
1610612737,2880,18,14,924,507,2,2,24,19,899,821,6,6,0,0.32083333333333336,0.3121527777777778,0.23472222222222222,0.3800925925925926,0021600059,54,38.18111999999999,6,43,33.92576,4,62,65.04064,12,80,66.40704,11
1610612747,2880,24,19,899,821,6,6,18,14,924,507,2,2,1,0.3121527777777778,0.32083333333333336,0.3800925925925926,0.23472222222222222,0021600059,43,33.92576,4,54,38.18111999999999,6,80,66.40704,11,62,65.04064,12
