team_id,game_length,fouls_committed,fouls_3q_committed,opp_tib,opp_3q_tib,ft_allowed,ft_3q_allowed,fouls_against,fouls_3q_against,own_tib,own_3q_tib,ft_gained,ft_3q_gained,win,opp_percent_tib,own_percent_tib,opp_percent_3q_tib,own_percent_3q_tib,game_id,off_points_p,off_poss_p,off_tov_p,def_points_p,def_poss_p,def_tov_p,off_points_np,off_poss_np,off_tov_np,def_points_np,def_poss_np,def_tov_np
1610612756,2880,12,5,581,43,0,0,17,11,518,302,2,0,1,0.20173611111111112,0.1798611111111111,0.01990740740740741,0.1398148148148148,0042000401,21,19.24672,0,22,19.05152,4,97,80.73472,9,83,77.61152,9
1610612749,2880,17,11,518,302,2,0,12,5,581,43,0,0,0,0.1798611111111111,0.20173611111111112,0.1398148148148148,0.01990740740740741,0042000401,22,19.05152,4,21,19.24672,0,83,77.61152,9,97,80.73472,9
1610612756,2880,18,14,658,540,4,4,16,9,452,371,6,0,1,0.22847222222222222,0.15694444444444444,0.25,0.17175925925925925,0042000402,27,18.504959999999997,2,30,25.649279999999997,6,91,74.3712,10,78,66.21184,3
1610612749,2880,16,9,452,371,6,0,18,14,658,540,4,4,0,0.15694444444444444,0.22847222222222222,0.17175925925925925,0.25,0042000402,30,25.649279999999997,6,27,18.504959999999997,2,78,66.21184,3,91,74.3712,10
1610612749,2880,16,13,547,547,4,4,21,16,933,543,8,6,1,0.18993055555555555,0.32395833333333335,0.25324074074074077,0.2513888888888889,0042000403,37,31.93472,4,18,20.6912,2,83,63.16672,5,82,74.99583999999999,12
1610612756,2880,21,16,933,543,8,6,16,13,547,547,4,4,0,0.32395833333333335,0.18993055555555555,0.2513888888888889,0.25324074074074077,0042000403,18,20.6912,2,37,31.93472,4,82,74.99583999999999,12,83,63.16672,5
