team_id,game_length,fouls_committed,fouls_3q_committed,opp_tib,opp_3q_tib,ft_allowed,ft_3q_allowed,fouls_against,fouls_3q_against,own_tib,own_3q_tib,ft_gained,ft_3q_gained,win,opp_percent_tib,own_percent_tib,opp_percent_3q_tib,own_percent_3q_tib,game_id,off_points_p,off_poss_p,def_points_p,def_poss_p,off_points_np,off_poss_np,def_points_np,def_poss_np
1610612755,2880,19,15,521,404,0,0,23,15,946,619,8,6,1,0.18090277777777777,0.3284722222222222,0.18703703703703703,0.2865740740740741,0022000025,43,32.24704,21,21.003519999999998,66,63.08864,68,72.8096
1610612741,2880,15,11,595,551,4,4,26,17,972,531,4,2,0,0.2065972222222222,0.3375,0.2550925925925926,0.24583333333333332,0022000026,44,35.916799999999995,35,24.24384,62,70.46719999999999,90,81.51552
1610612754,2880,26,17,972,531,4,2,15,11,595,551,4,4,1,0.3375,0.2065972222222222,0.24583333333333332,0.2550925925925926,0022000026,35,24.24384,44,35.916799999999995,90,81.51552,62,70.46719999999999
1610612759,2880,19,17,715,623,2,2,22,15,808,696,4,0,1,0.2482638888888889,0.28055555555555556,0.2884259259259259,0.32222222222222224,0022000027,44,32.71552,24,29.6704,78,74.68352,93,72.41919999999999
1610612761,2880,22,15,808,696,4,0,19,17,715,623,2,2,0,0.28055555555555556,0.2482638888888889,0.32222222222222224,0.2884259259259259,0022000027,24,29.6704,44,32.71552,93,72.41919999999999,78,74.68352
1610612762,2880,18,13,388,383,8,4,26,20,1284,1099,6,4,0,0.13472222222222222,0.44583333333333336,0.17731481481481481,0.5087962962962963,0022000028,58,49.03424,19,16.12352,53,57.62304,97,87.2544
1610612750,2880,26,20,1284,1099,6,4,18,13,388,383,8,4,1,0.44583333333333336,0.13472222222222222,0.5087962962962963,0.17731481481481481,0022000028,19,16.12352,58,49.03424,97,87.2544,53,57.62304
1610612757,3180,20,16,620,620,8,8,21,15,1250,954,6,4,1,0.1949685534591195,0.39308176100628933,0.28703703703703703,0.44166666666666665,0022000029,47,50.59584,24,24.32192,81,60.78528,102,80.18816
1610612745,3180,21,15,1250,954,6,4,20,16,620,620,8,8,0,0.39308176100628933,0.1949685534591195,0.44166666666666665,0.28703703703703703,0022000029,24,24.32192,47,50.59584,102,80.18816,81,60.78528
1610612758,2880,17,11,800,305,2,0,22,14,1022,777,6,2,1,0.2777777777777778,0.3548611111111111,0.1412037037037037,0.3597222222222222,0022000030,45,39.39136,28,26.85952,61,61.64416,75,75.3472
1610612756,2880,22,14,1022,777,6,2,17,11,800,305,2,0,0,0.3548611111111111,0.2777777777777778,0.3597222222222222,0.1412037037037037,0022000030,28,26.85952,45,39.39136,75,75.3472,61,61.64416
1610612746,2880,19,15,895,792,4,4,14,12,443,323,2,2,0,0.3107638888888889,0.15381944444444445,0.36666666666666664,0.14953703703703702,0022000031,13,15.14752,48,29.00672,60,74.44928,76,62.62016
1610612742,2880,14,12,443,323,2,2,19,15,895,792,4,4,1,0.15381944444444445,0.3107638888888889,0.14953703703703702,0.36666666666666664,0022000031,48,29.00672,13,15.14752,76,62.62016,60,74.44928
1610612766,2880,22,16,619,400,10,8,14,9,85,63,2,0,1,0.21493055555555557,0.029513888888888888,0.18518518518518517,0.029166666666666667,0022000032,6,4.52864,18,25.766399999999997,100,95.49184,86,77.6896
1610612751,2880,14,9,85,63,2,0,22,16,619,400,10,8,0,0.029513888888888888,0.21493055555555557,0.029166666666666667,0.18518518518518517,0022000032,18,25.766399999999997,6,4.52864,86,77.6896,100,95.49184
1610612764,2880,24,15,967,514,10,2,13,10,344,344,0,0,0,0.33576388888888886,0.11944444444444445,0.23796296296296296,0.15925925925925927,0022000033,12,13.00032,61,35.018879999999996,101,88.2304,59,63.28384
1610612753,2880,13,10,344,344,0,0,24,15,967,514,10,2,1,0.11944444444444445,0.33576388888888886,0.15925925925925927,0.23796296296296296,0022000033,61,35.018879999999996,12,13.00032,59,63.28384,101,88.2304
1610612740,2880,15,11,465,315,0,0,22,15,1012,826,8,4,1,0.16145833333333334,0.35138888888888886,0.14583333333333334,0.3824074074074074,0022000034,44,37.98591999999999,17,19.05152,54,61.33184,78,81.984
1610612759,2880,22,15,1012,826,8,4,15,11,465,315,0,0,0,0.35138888888888886,0.16145833333333334,0.3824074074074074,0.14583333333333334,0022000034,17,19.05152,44,37.98591999999999,78,81.984,54,61.33184
1610612739,2880,20,17,1038,1038,6,6,17,14,765,765,2,2,1,0.36041666666666666,0.265625,0.48055555555555557,0.3541666666666667,0022000035,30,28.92864,38,39.4304,88,71.63839999999999,56,59.809279999999994
1610612755,2880,17,14,765,765,2,2,20,17,1038,1038,6,6,0,0.265625,0.36041666666666666,0.3541666666666667,0.48055555555555557,0022000035,38,39.4304,30,28.92864,56,59.809279999999994,88,71.63839999999999
