team_id,game_length,fouls_committed,fouls_3q_committed,opp_tib,opp_3q_tib,ft_allowed,ft_3q_allowed,fouls_against,fouls_3q_against,own_tib,own_3q_tib,ft_gained,ft_3q_gained,win,opp_percent_tib,own_percent_tib,opp_percent_3q_tib,own_percent_3q_tib,game_id,off_points_p,off_poss_p,off_tov_p,def_points_p,def_poss_p,def_tov_p,off_points_np,off_poss_np,off_tov_np,def_points_np,def_poss_np,def_tov_np
1610612738,2880,19,12,705,346,8,2,18,13,1071,884,2,0,1,0.24479166666666666,0.371875,0.16018518518518518,0.40925925925925927,0021800001,41,39.54752,6,22,25.10272,2,64,63.08864,8,65,79.4464,14
1610612755,2880,18,13,1071,884,2,0,19,12,705,346,8,2,0,0.371875,0.24479166666666666,0.40925925925925927,0.16018518518518518,0021800001,22,25.10272,2,41,39.54752,6,65,79.4464,14,64,63.08864,8
1610612744,2880,24,16,1311,826,6,2,19,14,673,567,2,0,1,0.4552083333333333,0.23368055555555556,0.3824074074074074,0.2625,0021800002,25,26.19584,7,42,47.6288,8,83,78.15808,14,58,55.12448,6
1610612760,2880,19,14,673,567,2,0,24,16,1311,826,6,2,0,0.23368055555555556,0.4552083333333333,0.2625,0.3824074074074074,0021800002,42,47.6288,8,25,26.19584,7,58,55.12448,6,83,78.15808,14
1610612766,2880,18,14,539,479,4,4,22,14,744,354,8,2,0,0.18715277777777778,0.25833333333333336,0.22175925925925927,0.1638888888888889,0021800003,38,28.030720000000002,2,25,22.29184,7,74,73.16096,9,88,79.01696,14
1610612749,2880,22,14,744,354,8,2,18,14,539,479,4,4,1,0.25833333333333336,0.18715277777777778,0.1638888888888889,0.22175925925925927,0021800003,25,22.29184,7,38,28.030720000000002,2,88,79.01696,14,74,73.16096,9
1610612765,2880,18,13,649,545,2,2,22,19,878,872,8,6,1,0.22534722222222223,0.30486111111111114,0.2523148148148148,0.40370370370370373,0021800004,37,38.33728,6,25,25.88352,5,68,61.8784,8,75,75.30816,12
1610612751,2880,22,19,878,872,8,6,18,13,649,545,2,2,0,0.30486111111111114,0.22534722222222223,0.40370370370370373,0.2523148148148148,0021800004,25,25.88352,5,37,38.33728,6,75,75.30816,12,68,61.8784,8
1610612754,2880,23,15,937,728,10,6,18,14,267,230,2,2,1,0.32534722222222223,0.09270833333333334,0.337037037037037,0.10648148148148148,0021800005,15,10.814079999999999,2,30,32.988800000000005,2,96,82.60864000000001,18,53,61.01952,5
1610612763,2880,18,14,267,230,2,2,23,15,937,728,10,6,0,0.09270833333333334,0.32534722222222223,0.10648148148148148,0.337037037037037,0021800005,30,32.988800000000005,2,15,10.814079999999999,2,53,61.01952,5,96,82.60864000000001,18
1610612753,2880,24,17,1308,784,6,4,26,18,1365,948,14,6,1,0.45416666666666666,0.4739583333333333,0.362962962962963,0.4388888888888889,0021800006,55,52.07936,5,52,50.361599999999996,10,49,51.02528,7,49,55.710080000000005,6
1610612748,2880,26,18,1365,948,14,6,24,17,1308,784,6,4,0,0.4739583333333333,0.45416666666666666,0.4388888888888889,0.362962962962963,0021800006,52,50.361599999999996,10,55,52.07936,5,49,55.710080000000005,6,49,51.02528,7
1610612752,2880,20,14,1048,655,4,2,28,22,1219,809,14,14,1,0.3638888888888889,0.4232638888888889,0.30324074074074076,0.37453703703703706,0021800007,61,53.25056,8,50,46.37952,11,65,61.56608,7,57,65.7824,13
1610612737,2880,28,22,1219,809,14,14,20,14,1048,655,4,2,0,0.4232638888888889,0.3638888888888889,0.37453703703703706,0.30324074074074076,0021800007,50,46.37952,11,61,53.25056,8,57,65.7824,13,65,61.56608,7
1610612761,2880,29,19,1216,836,20,12,24,17,966,723,8,6,1,0.4222222222222222,0.33541666666666664,0.387037037037037,0.3347222222222222,0021800008,44,35.175039999999996,4,38,45.63776,6,72,64.18176,5,66,56.99839999999999,11
1610612739,2880,24,17,966,723,8,6,29,19,1216,836,20,12,0,0.33541666666666664,0.4222222222222222,0.3347222222222222,0.387037037037037,0021800008,38,45.63776,6,44,35.175039999999996,4,66,56.99839999999999,11,72,64.18176,5
1610612745,2880,20,15,686,497,4,2,25,19,751,411,10,10,0,0.23819444444444443,0.2607638888888889,0.2300925925925926,0.19027777777777777,0021800009,36,32.67648,5,37,25.64928,4,76,70.35007999999999,6,94,77.4944,8
1610612740,2880,25,19,751,411,10,10,20,15,686,497,4,2,1,0.2607638888888889,0.23819444444444443,0.19027777777777777,0.2300925925925926,0021800009,37,25.64928,4,36,32.67648,5,94,77.4944,8,76,70.35007999999999,6
1610612759,2880,22,16,1244,675,6,2,25,18,952,694,8,6,1,0.43194444444444446,0.33055555555555555,0.3125,0.3212962962962963,0021800010,44,34.82368,2,53,42.5536,4,68,61.56608,10,55,54.92928,7
1610612750,2880,25,18,952,694,8,6,22,16,1244,675,6,2,0,0.33055555555555555,0.43194444444444446,0.3212962962962963,0.3125,0021800010,53,42.5536,4,44,34.82368,2,55,54.92928,7,68,61.56608,10
1610612758,2880,27,20,565,459,12,4,18,13,524,419,4,2,0,0.19618055555555555,0.18194444444444444,0.2125,0.19398148148148148,0021800011,18,24.16576,2,41,25.141759999999998,1,99,80.18816,7,82,79.99296,16
1610612762,2880,18,13,524,419,4,2,27,20,565,459,12,4,1,0.18194444444444444,0.19618055555555555,0.19398148148148148,0.2125,0021800011,41,25.141759999999998,1,18,24.16576,2,82,79.99296,16,99,80.18816,7
1610612746,2880,30,20,1145,921,20,10,21,16,862,664,4,2,0,0.3975694444444444,0.29930555555555555,0.4263888888888889,0.3074074074074074,0021800012,34,34.745599999999996,6,58,43.99808,6,64,64.37696,6,49,55.0464,4
1610612743,2880,21,16,862,664,4,2,30,20,1145,921,20,10,1,0.29930555555555555,0.3975694444444444,0.3074074074074074,0.4263888888888889,0021800012,58,43.99808,6,34,34.745599999999996,6,49,55.0464,4,64,64.37696,6
1610612756,2880,21,16,1031,737,6,4,16,11,343,196,0,0,1,0.3579861111111111,0.11909722222222222,0.34120370370370373,0.09074074074074075,0021800013,20,11.79008,0,33,37.36128,6,101,79.01696,11,67,56.13952,3
1610612742,2880,16,11,343,196,0,0,21,16,1031,737,6,4,0,0.11909722222222222,0.3579861111111111,0.09074074074074075,0.34120370370370373,0021800013,33,37.36128,6,20,11.79008,0,67,56.13952,3,101,79.01696,11
1610612755,2880,13,8,288,55,0,0,23,19,1369,1219,14,14,1,0.1,0.4753472222222222,0.02546296296296296,0.5643518518518519,0021800014,63,54.148480000000006,6,11,10.38464,1,64,51.454719999999995,7,97,100.17663999999999,11
1610612741,2880,23,19,1369,1219,14,14,13,8,288,55,0,0,0,0.4753472222222222,0.1,0.5643518518518519,0.02546296296296296,0021800014,11,10.38464,1,63,54.148480000000006,6,97,100.17663999999999,11,64,51.454719999999995,7
1610612764,2880,29,23,1447,1119,8,6,25,20,1039,862,6,6,0,0.5024305555555556,0.3607638888888889,0.5180555555555556,0.3990740740740741,0021800015,42,40.796800000000005,6,64,57.466879999999996,8,70,61.83936,8,49,45.95008,8
1610612748,2880,25,20,1039,862,6,6,29,23,1447,1119,8,6,1,0.3607638888888889,0.5024305555555556,0.3990740740740741,0.5180555555555556,0021800015,64,57.466879999999996,8,42,40.796800000000005,6,49,45.95008,8,70,61.83936,8
1610612757,2880,22,17,1005,775,4,4,26,18,1103,834,10,6,1,0.3489583333333333,0.38298611111111114,0.3587962962962963,0.3861111111111111,0021800016,60,45.44256,4,52,41.69472,2,68,66.5632,12,67,68.35904,13
1610612747,2880,26,18,1103,834,10,6,22,17,1005,775,4,4,0,0.38298611111111114,0.3489583333333333,0.3861111111111111,0.3587962962962963,0021800016,52,41.69472,2,60,45.44256,4,67,68.35904,13,68,66.5632,12
1610612753,2880,14,12,475,404,4,4,16,9,585,283,2,2,0,0.16493055555555555,0.203125,0.18703703703703703,0.1310185185185185,0021800017,29,22.95552,2,19,19.9104,4,59,77.72864,13,101,81.3984,11
1610612766,2880,16,9,585,283,2,2,14,12,475,404,4,4,1,0.203125,0.16493055555555555,0.1310185185185185,0.18703703703703703,0021800017,19,19.9104,4,29,22.95552,2,101,81.3984,11,59,77.72864,13
1610612751,2880,20,15,1115,983,8,8,19,11,1151,601,2,2,1,0.3871527777777778,0.3996527777777778,0.4550925925925926,0.27824074074074073,0021800018,48,38.64959999999999,8,41,39.31328,2,59,54.61695999999999,14,64,55.163520000000005,1
1610612752,2880,19,11,1151,601,2,2,20,15,1115,983,8,8,0,0.3996527777777778,0.3871527777777778,0.27824074074074073,0.4550925925925926,0021800018,41,39.31328,2,48,38.64959999999999,8,64,55.163520000000005,1,59,54.61695999999999,14
1610612761,2880,17,12,753,153,4,2,24,17,954,756,12,8,1,0.26145833333333335,0.33125,0.07083333333333333,0.35,0021800019,44,34.862719999999996,6,23,28.06976,5,69,63.08864,6,78,70.89663999999999,9
1610612738,2880,24,17,954,756,12,8,17,12,753,153,4,2,0,0.33125,0.26145833333333335,0.35,0.07083333333333333,0021800019,23,28.06976,5,44,34.862719999999996,6,78,70.89663999999999,9,69,63.08864,6
1610612763,2880,26,21,1004,899,16,14,30,23,1046,612,8,6,1,0.3486111111111111,0.36319444444444443,0.4162037037037037,0.2833333333333333,0021800020,53,40.32832,6,40,37.63455999999999,9,78,65.9776,10,77,66.64128,10
1610612737,2880,30,23,1046,612,8,6,26,21,1004,899,16,14,0,0.36319444444444443,0.3486111111111111,0.2833333333333333,0.4162037037037037,0021800020,40,37.63455999999999,9,53,40.32832,6,77,66.64128,10,78,65.9776,10
1610612750,2880,20,16,844,546,6,6,23,17,1086,730,8,6,1,0.29305555555555557,0.3770833333333333,0.25277777777777777,0.33796296296296297,0021800021,46,41.968,6,43,32.55936,2,85,61.8784,7,80,71.63839999999999,12
1610612739,2880,23,17,1086,730,8,6,20,16,844,546,6,6,0,0.3770833333333333,0.29305555555555557,0.33796296296296297,0.25277777777777777,0021800021,43,32.55936,2,46,41.968,6,80,71.63839999999999,12,85,61.8784,7
1610612740,2880,23,17,1108,602,6,6,24,19,1060,723,6,6,1,0.38472222222222224,0.3680555555555556,0.27870370370370373,0.3347222222222222,0021800022,61,44.38848,7,50,43.29536,4,88,66.40704,9,79,65.47008,9
1610612758,2880,24,19,1060,723,6,6,23,17,1108,602,6,6,0,0.3680555555555556,0.38472222222222224,0.3347222222222222,0.27870370370370373,0021800022,50,43.29536,4,61,44.38848,7,79,65.47008,9,88,66.40704,9
1610612749,2880,25,20,1011,796,16,14,22,16,1203,899,10,8,1,0.35104166666666664,0.41770833333333335,0.3685185185185185,0.4162037037037037,0021800023,47,47.86304,9,44,38.8448,4,71,57.7792,8,57,65.47008,13
1610612754,2880,22,16,1203,899,10,8,25,20,1011,796,16,14,0,0.41770833333333335,0.35104166666666664,0.4162037037037037,0.3685185185185185,0021800023,44,38.8448,4,47,47.86304,9,57,65.47008,13,71,57.7792,8
1610612762,2880,17,12,812,557,2,0,20,16,1129,885,6,6,0,0.28194444444444444,0.3920138888888889,0.25787037037037036,0.4097222222222222,0021800024,55,43.5296,6,44,31.739520000000002,5,68,61.64416,10,80,68.71039999999999,11
1610612744,2880,20,16,1129,885,6,6,17,12,812,557,2,0,1,0.3920138888888889,0.28194444444444444,0.4097222222222222,0.25787037037037036,0021800024,44,31.739520000000002,5,55,43.5296,6,80,68.71039999999999,11,68,61.64416,10
1610612746,2880,21,17,861,746,0,0,27,19,1318,1000,22,14,1,0.2989583333333333,0.4576388888888889,0.3453703703703704,0.46296296296296297,0021800025,41,45.01312,10,28,32.48128,4,67,53.40671999999999,4,64,67.18784,8
1610612760,2880,27,19,1318,1000,22,14,21,17,861,746,0,0,0,0.4576388888888889,0.2989583333333333,0.46296296296296297,0.3453703703703704,0021800025,28,32.48128,4,41,45.01312,10,64,67.18784,8,67,53.40671999999999,4
1610612754,2880,17,13,410,268,4,4,17,14,246,246,2,2,1,0.1423611111111111,0.08541666666666667,0.12407407407407407,0.11388888888888889,0021800026,16,12.53184,1,21,15.14752,3,116,86.70784,9,91,88.97216,17
1610612751,2880,17,14,246,246,2,2,17,13,410,268,4,4,0,0.08541666666666667,0.1423611111111111,0.11388888888888889,0.12407407407407407,0021800026,21,15.14752,3,16,12.53184,1,91,88.97216,17,116,86.70784,9
1610612764,2880,26,18,1232,790,6,2,29,21,1010,799,10,8,0,0.42777777777777776,0.3506944444444444,0.36574074074074076,0.3699074074074074,0021800027,45,38.49344,2,57,48.8,7,68,64.06464,9,60,55.47584,10
1610612761,2880,29,21,1010,799,10,8,26,18,1232,790,6,2,1,0.3506944444444444,0.42777777777777776,0.3699074074074074,0.36574074074074076,0021800027,57,48.8,7,45,38.49344,2,60,55.47584,10,68,64.06464,9
1610612752,2880,24,16,1103,773,14,10,23,16,906,711,6,4,0,0.38298611111111114,0.3145833333333333,0.3578703703703704,0.32916666666666666,0021800028,42,35.175039999999996,3,45,39.70368,6,59,66.21184,13,58,58.40384,9
1610612738,2880,23,16,906,711,6,4,24,16,1103,773,14,10,1,0.3145833333333333,0.38298611111111114,0.32916666666666666,0.3578703703703704,0021800028,45,39.70368,6,42,35.175039999999996,3,58,58.40384,9,59,66.21184,13
1610612755,2880,21,14,851,469,2,0,13,6,328,0,6,0,1,0.2954861111111111,0.11388888888888889,0.21712962962962962,0.0,0021800029,13,11.79008,1,39,33.14496,4,103,81.32032,9,76,64.14272,10
1610612753,2880,13,6,328,0,6,0,21,14,851,469,2,0,0,0.11388888888888889,0.2954861111111111,0.0,0.21712962962962962,0021800029,39,33.14496,4,13,11.79008,1,76,64.14272,10,103,81.32032,9
1610612748,2880,24,16,727,289,4,2,24,13,1168,556,12,4,0,0.25243055555555555,0.40555555555555556,0.1337962962962963,0.2574074074074074,0021800030,53,42.31936,4,34,29.201919999999998,4,59,59.06752,11,79,70.4672,7
1610612766,2880,24,13,1168,556,12,4,24,16,727,289,4,2,1,0.40555555555555556,0.25243055555555555,0.2574074074074074,0.1337962962962963,0021800030,34,29.201919999999998,4,53,42.31936,4,79,70.4672,7,59,59.06752,11
1610612741,2880,18,17,781,781,6,6,21,14,678,385,10,6,0,0.27118055555555554,0.23541666666666666,0.36157407407407405,0.17824074074074073,0021800031,41,26.39104,2,25,31.27104,3,75,75.5424,9,93,68.39808,6
1610612765,2880,21,14,678,385,10,6,18,17,781,781,6,6,1,0.23541666666666666,0.27118055555555554,0.17824074074074073,0.36157407407407405,0021800031,25,31.27104,3,41,26.39104,2,93,68.39808,6,75,75.5424,9
1610612742,2880,27,23,1057,947,14,10,27,16,1088,631,16,8,1,0.36701388888888886,0.37777777777777777,0.43842592592592594,0.29212962962962963,0021800032,67,42.08512,1,60,46.73088,7,73,69.13983999999999,15,76,63.16672,10
1610612750,2880,27,16,1088,631,16,8,27,23,1057,947,14,10,0,0.37777777777777777,0.36701388888888886,0.29212962962962963,0.43842592592592594,0021800032,60,46.73088,7,67,42.08512,1,76,63.16672,10,73,69.13983999999999,15
1610612743,2880,30,23,1369,969,16,10,24,14,1047,511,10,2,1,0.4753472222222222,0.36354166666666665,0.4486111111111111,0.23657407407407408,0021800033,49,38.72768,4,47,47.51168,6,70,65.47008,14,44,51.454719999999995,13
1610612756,2880,24,14,1047,511,10,2,30,23,1369,969,16,10,0,0.36354166666666665,0.4753472222222222,0.23657407407407408,0.4486111111111111,0021800033,47,47.51168,6,49,38.72768,4,44,51.454719999999995,13,70,65.47008,14
1610612757,2880,12,7,368,67,0,0,17,11,657,269,2,0,1,0.12777777777777777,0.228125,0.031018518518518518,0.12453703703703704,0021800034,31,23.38496,2,15,14.28864,0,90,70.66239999999999,10,95,81.51552000000001,6
1610612759,2880,17,11,657,269,2,0,12,7,368,67,0,0,0,0.228125,0.12777777777777777,0.12453703703703704,0.031018518518518518,0021800034,15,14.28864,0,31,23.38496,2,95,81.51552000000001,6,90,70.66239999999999,10
1610612747,2880,19,15,450,229,6,6,17,11,725,262,4,2,0,0.15625,0.2517361111111111,0.10601851851851851,0.12129629629629629,0021800035,20,25.88352,2,32,21.39392,2,95,80.4224,8,92,88.11328,14
1610612745,2880,17,11,725,262,4,2,19,15,450,229,6,6,1,0.2517361111111111,0.15625,0.12129629629629629,0.10601851851851851,0021800035,32,21.39392,2,20,25.88352,2,92,88.11328,14,95,80.4224,8
1610612739,2880,22,17,1162,715,6,6,18,16,569,569,6,6,0,0.40347222222222223,0.19756944444444444,0.33101851851851855,0.26342592592592595,0021800036,20,23.697279999999996,3,68,46.88704,3,91,81.86688,15,65,59.84832,9
1610612737,2880,18,16,569,569,6,6,22,17,1162,715,6,6,1,0.19756944444444444,0.40347222222222223,0.26342592592592595,0.33101851851851855,0021800036,68,46.88704,3,20,23.697279999999996,3,65,59.84832,9,91,81.86688,15
1610612760,2880,25,19,1341,985,10,6,25,20,1263,953,10,10,0,0.465625,0.43854166666666666,0.45601851851851855,0.4412037037037037,0021800037,54,54.14848,8,61,53.05535999999999,10,68,61.21471999999999,10,70,52.664959999999994,7
1610612758,2880,25,20,1263,953,10,10,25,19,1341,985,10,6,1,0.43854166666666666,0.465625,0.4412037037037037,0.45601851851851855,0021800037,61,53.05535999999999,10,54,54.14848,8,70,52.664959999999994,7,68,61.21471999999999,10
1610612743,2880,22,16,847,569,4,2,29,21,1221,932,16,8,1,0.29409722222222223,0.4239583333333333,0.26342592592592595,0.43148148148148147,0021800038,37,44.115199999999994,1,31,31.93472,8,63,52.97727999999999,7,67,67.18784,10
1610612744,2880,29,21,1221,932,16,8,22,16,847,569,4,2,0,0.4239583333333333,0.29409722222222223,0.43148148148148147,0.26342592592592595,0021800038,31,31.93472,8,37,44.115199999999994,1,67,67.18784,10,63,52.97727999999999,7
1610612746,2880,14,10,542,504,0,0,23,22,1005,1005,6,6,1,0.18819444444444444,0.3489583333333333,0.23333333333333334,0.4652777777777778,0021800039,57,40.91392,5,25,19.28576,2,58,58.09152,8,87,79.87584,10
1610612745,2880,23,22,1005,1005,6,6,14,10,542,504,0,0,0,0.3489583333333333,0.18819444444444444,0.4652777777777778,0.23333333333333334,0021800039,25,19.28576,2,57,40.91392,5,87,79.87584,10,58,58.09152,8
1610612738,2880,14,8,270,150,4,0,15,9,684,99,4,0,0,0.09375,0.2375,0.06944444444444445,0.04583333333333333,0021800040,24,23.6192,5,8,10.9312,2,66,71.98976,7,87,86.0832,7
1610612753,2880,15,9,684,99,4,0,14,8,270,150,4,0,1,0.2375,0.09375,0.04583333333333333,0.06944444444444445,0021800040,8,10.9312,2,24,23.6192,5,87,86.0832,7,66,71.98976,7
1610612761,2880,18,12,829,344,6,2,14,11,192,128,2,2,1,0.2878472222222222,0.06666666666666667,0.15925925925925927,0.05925925925925926,0021800041,10,9.40864,1,33,31.73952,3,117,89.32352,12,73,68.71039999999999,9
1610612766,2880,14,11,192,128,2,2,18,12,829,344,6,2,0,0.06666666666666667,0.2878472222222222,0.05925925925925926,0.15925925925925927,0021800041,33,31.73952,3,10,9.40864,1,73,68.71039999999999,9,117,89.32352,12
1610612749,2880,17,12,408,320,4,2,20,15,766,591,4,4,1,0.14166666666666666,0.2659722222222222,0.14814814814814814,0.27361111111111114,0021800042,26,26.07872,3,14,17.333759999999998,1,98,73.04384,11,99,85.73184,10
1610612752,2880,20,15,766,591,4,4,17,12,408,320,4,2,0,0.2659722222222222,0.14166666666666666,0.27361111111111114,0.14814814814814814,0021800042,14,17.333759999999998,1,26,26.07872,3,99,85.73184,10,98,73.04384,11
1610612750,2880,16,12,658,578,0,0,22,17,1204,878,12,10,1,0.22847222222222222,0.41805555555555557,0.2675925925925926,0.4064814814814815,0021800043,39,44.07616,9,17,25.024639999999998,5,62,56.022400000000005,6,74,74.5664,10
1610612754,2880,22,17,1204,878,12,10,16,12,658,578,0,0,0,0.41805555555555557,0.22847222222222222,0.4064814814814815,0.2675925925925926,0021800043,17,25.024639999999998,5,39,44.07616,9,74,74.5664,10,62,56.022400000000005,6
1610612742,2880,15,11,336,322,2,2,26,20,1198,930,18,14,1,0.11666666666666667,0.41597222222222224,0.14907407407407408,0.4305555555555556,0021800044,56,45.91104,8,12,16.55296,3,59,55.8272,7,97,82.25728000000001,16
1610612741,2880,26,20,1198,930,18,14,15,11,336,322,2,2,0,0.41597222222222224,0.11666666666666667,0.4305555555555556,0.14907407407407408,0021800044,12,16.55296,3,56,45.91104,8,97,82.25728000000001,16,59,55.8272,7
1610612762,2880,20,15,653,541,6,2,19,13,576,285,2,0,0,0.2267361111111111,0.2,0.25046296296296294,0.13194444444444445,0021800045,28,25.102719999999998,3,21,25.9616,3,56,69.68639999999999,12,71,70.11583999999999,7
1610612763,2880,19,13,576,285,2,0,20,15,653,541,6,2,1,0.2,0.2267361111111111,0.13194444444444445,0.25046296296296294,0021800045,21,25.9616,3,28,25.102719999999998,3,71,70.11583999999999,7,56,69.68639999999999,12
1610612757,3180,21,13,589,343,4,2,26,16,1175,573,8,2,0,0.1852201257861635,0.3694968553459119,0.1587962962962963,0.2652777777777778,0021800046,59,47.31648,6,36,27.60128,1,65,73.35616,13,89,88.97216,9
1610612764,3180,26,16,1175,573,8,2,21,13,589,343,4,2,1,0.3694968553459119,0.1852201257861635,0.2652777777777778,0.1587962962962963,0021800046,36,27.60128,1,59,47.31648,6,89,88.97216,9,65,73.35616,13
1610612744,2880,22,17,773,643,10,8,20,15,1065,902,2,2,1,0.26840277777777777,0.3697916666666667,0.29768518518518516,0.41759259259259257,0021800047,58,41.14816,4,35,28.03072,5,65,62.73728,10,68,72.4192,16
1610612756,2880,20,15,1065,902,2,2,22,17,773,643,10,8,0,0.3697916666666667,0.26840277777777777,0.41759259259259257,0.29768518518518516,0021800047,35,28.03072,5,58,41.14816,4,68,72.4192,16,65,62.73728,10
1610612747,3180,27,19,808,506,10,8,26,18,1430,1130,8,6,0,0.2540880503144654,0.449685534591195,0.23425925925925925,0.5231481481481481,0021800048,52,34.433279999999996,3,47,32.0128,0,90,83.11616,12,96,78.00192,9
1610612759,3180,26,18,1430,1130,8,6,27,19,808,506,10,8,1,0.449685534591195,0.2540880503144654,0.5231481481481481,0.23425925925925925,0021800048,47,32.0128,0,52,34.433279999999996,3,96,78.00192,9,90,83.11616,12
1610612765,3180,23,13,800,432,10,4,24,17,1225,980,8,6,1,0.25157232704402516,0.38522012578616355,0.2,0.4537037037037037,0021800049,55,46.34048,3,32,32.55936,3,78,66.7584,5,100,78.04096,8
1610612755,3180,24,17,1225,980,8,6,23,13,800,432,10,4,0,0.38522012578616355,0.25157232704402516,0.4537037037037037,0.2,0021800049,32,32.55936,3,55,46.34048,3,100,78.04096,8,78,66.7584,5
1610612740,2880,23,16,1063,666,8,6,26,22,1071,1039,10,8,1,0.36909722222222224,0.371875,0.30833333333333335,0.4810185185185185,0021800050,51,40.87488,2,46,38.8448,4,65,63.16672,6,63,64.49408,12
1610612746,2880,26,22,1071,1039,10,8,23,16,1063,666,8,6,0,0.371875,0.36909722222222224,0.4810185185185185,0.30833333333333335,0021800050,46,38.8448,4,51,40.87488,2,63,64.49408,12,65,63.16672,6
1610612743,2880,21,13,874,637,6,4,17,13,371,341,0,0,1,0.3034722222222222,0.12881944444444443,0.2949074074074074,0.15787037037037038,0021800051,17,15.57696,1,41,34.433279999999996,5,109,84.56063999999999,11,71,64.92352,11
1610612758,2880,17,13,371,341,0,0,21,13,874,637,6,4,0,0.12881944444444443,0.3034722222222222,0.15787037037037038,0.2949074074074074,0021800051,41,34.433279999999996,5,17,15.57696,1,71,64.92352,11,109,84.56063999999999,11
1610612737,2880,25,20,1311,1181,12,12,24,14,858,503,12,4,1,0.4552083333333333,0.29791666666666666,0.5467592592592593,0.23287037037037037,0021800052,40,34.394239999999996,2,45,52.93823999999999,7,71,73.59039999999999,14,59,54.8512,10
